"ID","EVENT_TYPE","Time","AMP","MAFR","MEFR","DUR","RATIO"
200000,2,"2014-01-01 02:15:00",25.83,13.11,5.166,5,7.50629722921914
200000,2,"2014-01-01 11:30:00",28.49,14.54,5.698,5,8.67924528301887
200000,2,"2014-01-01 18:45:00",29.15,14.98,7.2875,4,8.37974683544304
200000,2,"2014-01-02 06:30:00",27.04,12.9,6.76,4,8.8150289017341
200000,2,"2014-01-02 14:00:00",1.16,0.26,0.0966666666666666,12,1.31099195710456
200000,2,"2014-01-02 17:45:00",0.12,0.0599999999999996,0.04,3,1.02505219206681
200000,2,"2014-01-02 19:00:00",26.43,11.49,3.30375,8,6.42710472279261
200000,2,"2014-01-03 06:15:00",26.69,13.7,5.338,5,7.65586034912718
200000,2,"2014-01-03 17:30:00",27.03,12.2,3.86142857142857,7,7.80856423173803
200000,2,"2014-01-03 23:15:00",17.54,9.2,0.797272727272727,22,4.39922480620155
200000,2,"2014-01-04 06:30:00",25.56,13.3,5.112,5,5.2317880794702
200000,2,"2014-01-04 08:30:00",0.300000000000001,0.100000000000001,0.1,3,1.00955414012739
200000,2,"2014-01-04 18:45:00",27.11,13.3,5.422,5,7.1753986332574
200000,2,"2014-01-05 07:15:00",27.08,12.1,3.86857142857143,7,7.90816326530612
200000,2,"2014-01-05 15:15:00",0.14,0.0500000000000007,0.0279999999999999,5,1.03473945409429
200000,2,"2014-01-05 18:45:00",27.41,11.98,6.8525,4,7.70171149144254
200000,2,"2014-01-06 07:15:00",26.25,14,6.5625,4,8.60869565217391
200000,2,"2014-01-06 15:30:00",29.47,15.1,3.68375,8,9.11845730027548
200000,2,"2014-01-07 04:30:00",26.86,14.7,6.715,4,8.58757062146893
200000,2,"2014-01-07 07:45:00",26.25,13.39,6.5625,4,7.32530120481928
200000,2,"2014-01-07 15:15:00",0.54,0.1,0.06,9,1.14876033057851
200000,2,"2014-01-07 18:45:00",27.09,8.8,3.87,7,7.75561097256858
200000,2,"2014-01-08 07:45:00",27.5,14.4,5.5,5,9.33333333333333
200000,2,"2014-01-08 13:15:00",1.48,0.57,0.148,10,1.39572192513369
200000,2,"2014-01-08 16:30:00",0.23,0.100000000000001,0.0766666666666665,3,1.04761904761905
200000,2,"2014-01-08 17:30:00",60.34,14,4.64153846153846,13,12.9249011857708
200000,2,"2014-01-08 21:30:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00162074554295
200000,2,"2014-01-08 22:30:00",0.399999999999999,0.200000000000003,0.199999999999999,2,1.00649350649351
200000,2,"2014-01-08 23:15:00",0.200000000000003,0.100000000000001,0.100000000000001,2,1.00322580645161
200000,2,"2014-01-09 04:15:00",0.400000000000002,0.200000000000003,0.133333333333334,3,1.01302931596091
200000,2,"2014-01-09 05:15:00",32.9,10.6,1.82777777777778,18,2.05787781350482
200000,2,"2014-01-09 10:45:00",0.399999999999991,0.200000000000003,0.133333333333331,3,1.00627943485086
200000,2,"2014-01-09 12:00:00",0.199999999999996,0.199999999999996,0.199999999999996,1,1.00312989045383
200000,2,"2014-01-09 12:45:00",0.300000000000004,0.200000000000003,0.150000000000002,2,1.00469483568075
200000,2,"2014-01-09 14:00:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00156985871272
200000,2,"2014-01-09 14:45:00",0.399999999999999,0.299999999999997,0.199999999999999,2,1.0062893081761
200000,2,"2014-01-09 18:30:00",0.200000000000003,0.100000000000001,0.100000000000001,2,1.00314960629921
200000,2,"2014-01-09 19:15:00",0.199999999999996,0.100000000000001,0.0999999999999979,2,1.00314465408805
200000,2,"2014-01-10 00:00:00",2.4,0.4,0.218181818181818,11,1.31914893617021
200000,2,"2014-01-10 03:00:00",0.00999999999999979,0.00999999999999979,0.00999999999999979,1,1.00100806451613
200000,2,"2014-01-10 04:00:00",29.92,13.6,4.27428571428571,7,4.02834008097166
200000,2,"2014-01-10 11:00:00",26.2,12.8,3.74285714285714,7,4.04651162790698
200000,2,"2014-01-10 17:30:00",40.55,20.4,10.1375,4,6.51700680272109
200000,2,"2014-01-11 05:30:00",26.8,13.7,5.36,5,5.39344262295082
200000,2,"2014-01-11 12:15:00",29.1,15.1,7.275,4,5.546875
200000,2,"2014-01-11 18:15:00",39.06,20.3,6.51,6,7.80487804878049
200000,2,"2014-01-12 06:45:00",58.18,24.8,5.818,10,12.1455938697318
200000,2,"2014-01-12 09:30:00",0.200000000000003,0.100000000000001,0.100000000000001,2,1.00315457413249
200000,2,"2014-01-12 11:00:00",0.599999999999994,0.200000000000003,0.149999999999999,4,1.00949367088608
200000,2,"2014-01-12 12:45:00",2.7,1.3,0.675000000000001,4,1.0423197492163
200000,2,"2014-01-12 15:15:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00151515151515
200000,2,"2014-01-12 16:00:00",2.30000000000001,1.09999999999999,0.460000000000002,5,1.03479576399395
