"ID","EVENT_TYPE","Time","AMP","MAFR","MEFR","DUR","RATIO"
100000,2,"2014-01-01 00:15:00",0.0100000000000002,0.0100000000000002,0.0100000000000002,1,1.00354609929078
100000,2,"2014-01-01 01:00:00",27.07,12.2,6.7675,4,10.565371024735
100000,2,"2014-01-01 10:15:00",29.38,15.5,7.345,4,11.8014705882353
100000,2,"2014-01-01 13:30:00",0.16,0.0300000000000002,0.0266666666666667,6,1.06083650190114
100000,2,"2014-01-01 17:30:00",30.91,16.9,7.7275,4,12.4907063197026
100000,2,"2014-01-01 20:45:00",0.02,0.0100000000000002,0.01,2,1.0078125
100000,2,"2014-01-01 21:30:00",0.0499999999999998,0.0100000000000002,0.00999999999999996,5,1.01937984496124
100000,2,"2014-01-01 23:00:00",0.0500000000000003,0.0100000000000002,0.0100000000000001,5,1.01901140684411
100000,2,"2014-01-02 00:30:00",28.22,15.4,1.28272727272727,22,11.5298507462687
100000,2,"2014-01-02 07:30:00",0.199999999999999,0.199999999999999,0.199999999999999,1,1.00673400673401
100000,2,"2014-01-02 11:00:00",1.51,0.39,0.107857142857143,14,1.61382113821138
100000,2,"2014-01-02 15:15:00",0.17,0.0500000000000003,0.0425,4,1.04545454545455
100000,2,"2014-01-02 17:30:00",26.88,14.1,4.48,6,8.63636363636364
100000,2,"2014-01-03 05:00:00",27.34,12.9,9.11333333333333,3,10.5594405594406
100000,2,"2014-01-03 16:00:00",27.16,14.8,3.01777777777778,9,10.9124087591241
100000,2,"2014-01-03 19:30:00",27.87,14.4,0.8709375,32,10.1980198019802
100000,2,"2014-01-04 05:15:00",26.98,12.3,5.396,5,8.25268817204301
100000,2,"2014-01-04 07:45:00",0.299999999999997,0.199999999999999,0.149999999999999,2,1.00996677740864
100000,2,"2014-01-04 17:30:00",28.02,14.85,9.34,3,10.4026845637584
100000,2,"2014-01-05 05:45:00",28.56,13.9,7.14,4,11.056338028169
100000,2,"2014-01-05 12:15:00",0.22,0.04,0.0275,8,1.08239700374532
100000,2,"2014-01-05 17:30:00",28.46,16,9.48666666666667,3,11.0211267605634
100000,2,"2014-01-06 06:00:00",27.32,14.32,9.10666666666667,3,12.0161290322581
100000,2,"2014-01-06 10:00:00",0.1,0.0100000000000002,0.01,10,1.04366812227074
100000,2,"2014-01-06 12:45:00",1.17,0.49,0.167142857142857,7,1.48953974895397
100000,2,"2014-01-06 15:15:00",30.05,14.28,10.0166666666667,3,10.8524590163934
100000,2,"2014-01-07 00:00:00",28.56,13.92,1.785,16,11.4233576642336
100000,2,"2014-01-07 06:15:00",28.75,15,9.58333333333333,3,13.2340425531915
100000,2,"2014-01-07 09:45:00",0.76,0.0800000000000001,0.0345454545454546,22,1.32203389830508
100000,2,"2014-01-07 17:15:00",18.44,8.9,4.61,4,7.68115942028986
100000,2,"2014-01-07 18:30:00",9.6,5,3.2,3,1.45283018867925
100000,2,"2014-01-07 22:15:00",27.49,14.4,0.763611111111111,36,11.9521912350598
100000,2,"2014-01-08 10:15:00",2.69,1.06,0.206923076923077,13,2.16450216450216
100000,2,"2014-01-08 14:15:00",0.5,0.29,0.25,2,1.13054830287206
100000,2,"2014-01-08 16:15:00",59.84,14.8,3.98933333333333,15,17.3497267759563
100000,2,"2014-01-08 21:00:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00168918918919
100000,2,"2014-01-08 22:00:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00168634064081
100000,2,"2014-01-08 23:00:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.0016835016835
100000,2,"2014-01-09 04:30:00",31.6,10.7,1.975,16,2.06397306397306
100000,2,"2014-01-09 22:00:00",32.01,13.7,1.23115384615385,26,10.7294832826748
100000,2,"2014-01-10 09:45:00",26.5,14.5,6.625,4,6.09615384615385
100000,2,"2014-01-10 13:15:00",0.00999999999999979,0.00999999999999979,0.00999999999999979,1,1.00235849056604
100000,2,"2014-01-10 13:45:00",0.0300000000000002,0.0100000000000007,0.0100000000000001,3,1.00705882352941
100000,2,"2014-01-10 14:45:00",0.0199999999999996,0.00999999999999979,0.00999999999999979,2,1.00467289719626
100000,2,"2014-01-10 15:30:00",0.00999999999999979,0.00999999999999979,0.00999999999999979,1,1.00232558139535
100000,2,"2014-01-10 16:15:00",40.59,21.8,8.118,5,10.4176334106729
100000,2,"2014-01-11 04:15:00",27.3,13,5.46,5,8.37837837837838
100000,2,"2014-01-11 06:45:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00328947368421
100000,2,"2014-01-11 09:45:00",30.27,16.7,3.027,10,9.33884297520661
100000,2,"2014-01-11 17:15:00",39.01,20.4,13.0033333333333,3,12.1776504297994
100000,2,"2014-01-12 05:30:00",56.22,15.9,4.685,12,18.6792452830189
100000,2,"2014-01-12 12:00:00",2.3,1.2,0.766666666666666,3,1.03898305084746
100000,2,"2014-01-12 15:15:00",2,1,0.666666666666667,3,1.0327868852459
100000,2,"2014-01-12 17:30:00",6.50000000000001,3.80000000000001,3.25,2,1.1033386327504
100000,2,"2014-01-12 18:45:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00158982511924
100000,2,"2014-01-12 20:15:00",2.2,1.6,1.1,2,1.05314009661836
100000,2,"2014-01-12 21:30:00",7.5,2.5,1.25,6,1.18703241895262
100000,2,"2014-01-13 06:00:00",55.74,21.2,11.148,5,19.2156862745098
100000,2,"2014-01-13 11:00:00",1.59999999999999,1,0.399999999999999,4,1.02725724020443
100000,2,"2014-01-13 13:15:00",0.199999999999996,0.100000000000001,0.0999999999999979,2,1.00621118012422
100000,2,"2014-01-13 14:00:00",4.3,2,0.860000000000001,5,1.13271604938272
100000,2,"2014-01-13 16:00:00",24.4,8.09999999999999,3.05,8,1.66485013623978
100000,2,"2014-01-13 19:15:00",0.299999999999997,0.299999999999997,0.299999999999997,1,1.00490998363339
100000,2,"2014-01-13 20:30:00",4.6,2.3,1.53333333333333,3,1.13731343283582
100000,2,"2014-01-13 21:30:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00262467191601
100000,2,"2014-01-13 22:15:00",2.6,2.6,2.6,1,1.07784431137725
100000,2,"2014-01-13 23:00:00",1.3,1.3,1.3,1,1.040625
100000,2,"2014-01-14 05:30:00",76.7,23.4,5.9,13,27.448275862069
100000,2,"2014-01-14 10:30:00",0.600000000000009,0.200000000000003,0.120000000000002,5,1.00753768844221
100000,2,"2014-01-14 12:30:00",15,5.99999999999999,2.5,6,1.26223776223776
100000,2,"2014-01-14 16:00:00",3.5,2.09999999999999,1.75,2,1.0530303030303
100000,2,"2014-01-14 17:15:00",9.2,5.8,3.06666666666667,3,1.14626391096979
100000,2,"2014-01-14 18:30:00",7.59999999999999,4.2,2.53333333333333,3,1.10629370629371
100000,2,"2014-01-15 06:15:00",77.14,38.3,12.8566666666667,6,27.0608108108108
100000,2,"2014-01-15 12:00:00",0.799999999999997,0.399999999999999,0.266666666666666,3,1.01401050788091
100000,2,"2014-01-15 17:30:00",18.4,9.49999999999999,6.13333333333333,3,1.31778929188256
100000,2,"2014-01-15 18:30:00",5.39999999999999,2.8,1.8,3,1.07161803713528
100000,2,"2014-01-15 20:15:00",10.2,5.1,2.55,4,1.31288343558282
100000,2,"2014-01-16 03:15:00",26.48,15,6.62,4,10.0684931506849
100000,2,"2014-01-16 05:15:00",4.8,2.2,0.799999999999999,6,1.16494845360825
100000,2,"2014-01-16 07:00:00",50.5,24.6,12.625,4,2.48967551622419
100000,2,"2014-01-16 08:30:00",1.89999999999999,1.09999999999999,0.949999999999996,2,1.02423469387755
100000,2,"2014-01-16 10:15:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00127388535032
100000,2,"2014-01-16 11:00:00",2.69999999999999,2.59999999999999,1.34999999999999,2,1.03580901856764
100000,2,"2014-01-16 15:30:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.0028901734104
100000,2,"2014-01-16 16:30:00",46,11.9,6.57142857142857,7,2.32564841498559
100000,2,"2014-01-16 19:45:00",0.5,0.5,0.5,1,1.00843170320405
100000,2,"2014-01-16 22:00:00",0.300000000000001,0.300000000000001,0.300000000000001,1,1.00974025974026
100000,2,"2014-01-17 03:30:00",28.12,12.9,1.22260869565217,23,10.7638888888889
100000,2,"2014-01-17 11:45:00",5.4,2.4,1.08,5,1.17647058823529
100000,2,"2014-01-17 14:30:00",38.6,19,12.8666666666667,3,2.22151898734177
100000,2,"2014-01-17 16:00:00",3.19999999999999,1.8,1.59999999999999,2,1.04712812960236
100000,2,"2014-01-17 16:45:00",9.5,4.5,3.16666666666667,3,1.13380281690141
100000,2,"2014-01-17 18:00:00",0.599999999999994,0.199999999999989,0.119999999999999,5,1.00755667506297
100000,2,"2014-01-18 07:00:00",27.16,14.8,5.432,5,10.5633802816901
100000,2,"2014-01-18 08:30:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00333333333333
100000,2,"2014-01-18 09:00:00",0.199999999999999,0.199999999999999,0.199999999999999,1,1.00664451827243
100000,2,"2014-01-18 13:00:00",0.0100000000000002,0.0100000000000002,0.0100000000000002,1,1.00354609929078
100000,2,"2014-01-18 14:15:00",0.00999999999999979,0.00999999999999979,0.00999999999999979,1,1.00353356890459
100000,2,"2014-01-18 15:15:00",0.0100000000000002,0.0100000000000002,0.0100000000000002,1,1.00352112676056
100000,2,"2014-01-18 16:15:00",76.05,36.7,9.50625,8,27.6842105263158
100000,2,"2014-01-19 06:45:00",74.41,23.7,9.30125,8,30.8835341365462
100000,2,"2014-01-19 10:30:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00252525252525
100000,2,"2014-01-19 11:15:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00251889168766
100000,2,"2014-01-19 11:45:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00251256281407
100000,2,"2014-01-19 12:30:00",0.100000000000001,0.100000000000001,0.100000000000001,1,1.00250626566416
100000,2,"2014-01-19 13:00:00",17.9,8.3,2.55714285714286,7,1.4475
100000,2,"2014-01-19 17:15:00",25.3,7.8,3.1625,8,1.43771626297578
100000,2,"2014-01-19 23:00:00",11.3,5.9,5.65,2,1.38566552901024
100000,2,"2014-01-20 06:00:00",74.42,40.4,18.605,4,33.640350877193
100000,2,"2014-01-20 07:45:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.0013037809648
100000,2,"2014-01-20 08:30:00",0.100000000000009,0.100000000000009,0.100000000000009,1,1.00130208333333
100000,2,"2014-01-20 09:30:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00130039011703
100000,2,"2014-01-20 10:30:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.0012987012987
100000,2,"2014-01-20 11:00:00",1.90000000000001,0.900000000000006,0.633333333333335,3,1.02464332036316
100000,2,"2014-01-20 12:30:00",1.2,0.5,0.171428571428572,7,1.01524777636595
100000,2,"2014-01-20 16:15:00",20,10.7,6.66666666666666,3,1.33840947546531
100000,2,"2014-01-20 17:15:00",3.39999999999999,1.5,0.566666666666665,6,1.04375804375804
100000,2,"2014-01-20 19:15:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00124223602484
100000,2,"2014-01-20 20:45:00",2.2,0.699999999999999,0.44,5,1.08
100000,2,"2014-01-21 05:00:00",75.48,26,5.39142857142857,14,35
100000,2,"2014-01-21 09:30:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.001287001287
100000,2,"2014-01-21 12:45:00",1.59999999999999,0.5,0.399999999999999,4,1.02072538860104
100000,2,"2014-01-21 16:00:00",12.4,5.89999999999999,2.06666666666667,6,1.19106317411402
100000,2,"2014-01-21 21:15:00",0.700000000000003,0.700000000000003,0.700000000000003,1,1.0161662817552
100000,2,"2014-01-22 05:15:00",76.32,24.1,12.72,6,30.5813953488372
100000,2,"2014-01-22 08:30:00",6.90000000000001,3.10000000000001,2.3,3,1.09583333333333
100000,2,"2014-01-22 09:30:00",2.10000000000001,1.90000000000001,1.05,2,1.02699228791774
100000,2,"2014-01-22 10:45:00",0.599999999999994,0.599999999999994,0.599999999999994,1,1.00754716981132
100000,2,"2014-01-22 12:00:00",0.300000000000011,0.200000000000003,0.150000000000006,2,1.00384122919334
100000,2,"2014-01-22 13:15:00",1.8,1.8,1.8,1,1.02486187845304
100000,2,"2014-01-22 15:30:00",46.6,12.6,6.65714285714286,7,2.34682080924855
100000,2,"2014-01-22 18:45:00",1.39999999999999,1,0.349999999999998,4,1.01808785529716
100000,2,"2014-01-23 06:00:00",75.36,36.9,15.072,5,28.5036496350365
100000,2,"2014-01-23 08:00:00",3.59999999999999,1.39999999999999,0.327272727272727,11,1.04705882352941
100000,2,"2014-01-23 12:30:00",1,0.300000000000004,0.25,4,1.01706484641638
100000,2,"2014-01-23 13:45:00",1.1,0.600000000000001,0.366666666666667,3,1.01851851851852
100000,2,"2014-01-23 15:00:00",0.399999999999999,0.399999999999999,0.399999999999999,1,1.00679117147708
100000,2,"2014-01-23 15:45:00",0.299999999999997,0.299999999999997,0.299999999999997,1,1.0051993067591
100000,2,"2014-01-23 16:15:00",23.6,12,7.86666666666666,3,1.42142857142857
100000,2,"2014-01-23 17:30:00",0.799999999999997,0.300000000000011,0.199999999999999,4,1.01010101010101
100000,2,"2014-01-24 12:30:00",27.63,14.45,9.21,3,11.3483146067416
100000,2,"2014-01-24 16:15:00",79.33,23.4,6.61083333333333,12,30.7116104868914
100000,2,"2014-01-24 20:00:00",0.200000000000003,0.200000000000003,0.200000000000003,1,1.00484261501211
100000,2,"2014-01-25 09:30:00",30.39,17,7.5975,4,12.6436781609195
100000,2,"2014-01-25 17:00:00",75.57,35.8,9.44625,8,29.7338403041825
100000,2,"2014-01-26 06:15:00",56.79,14.4,9.465,6,25.5844155844156
100000,2,"2014-01-26 09:00:00",10.1,4.40000000000001,2.525,4,1.17118644067797
100000,2,"2014-01-26 11:00:00",6.8,2.59999999999999,2.26666666666667,3,1.10542635658915
100000,2,"2014-01-26 12:15:00",1.2,1.2,1.2,1,1.01941747572816
100000,2,"2014-01-26 16:15:00",4.2,2.1,1.05,4,1.10909090909091
100000,2,"2014-01-26 17:30:00",36.9,10.3,4.1,9,1.86416861826698
100000,2,"2014-01-26 21:15:00",3.2,1.8,1.6,2,1.04050632911392
100000,2,"2014-01-26 23:45:00",0.699999999999996,0.699999999999996,0.699999999999996,1,1.02077151335312
100000,2,"2014-01-27 06:00:00",75.28,42.1,18.82,4,28.6764705882353
100000,2,"2014-01-27 07:15:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00130890052356
100000,2,"2014-01-27 07:45:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00130718954248
100000,2,"2014-01-27 08:15:00",1.60000000000001,0.800000000000011,0.800000000000004,2,1.02088772845953
100000,2,"2014-01-27 10:30:00",0.0999999999999943,0.0999999999999943,0.0999999999999943,1,1.00127877237852
100000,2,"2014-01-27 13:30:00",11.6,5.2,2.9,4,1.17033773861968
